,word,index,frequency
861,see,861,-7.445124714607632
862,lunch,862,-7.450226766491527
863,sunset,863,-7.4527875873532015
864,boarder,864,-7.45792898685362
865,electronic,865,-7.463096957012063
866,monitors,866,-7.463096957012063
867,graze,867,-7.463096957012063
868,new,868,-7.465690992189108
869,turn,869,-7.468291773889167
870,tied,870,-7.468291773889167
871,ceiling,871,-7.473513717870318
872,arranged,872,-7.476134951350192
873,kind,873,-7.4813981213944665
874,overlooking,874,-7.484040130857306
875,machine,875,-7.486689139028883
876,pointing,876,-7.486689139028883
877,closed,877,-7.489345183086998
878,pastries,878,-7.492008300506482
879,coat,879,-7.4946785290623605
880,tan,880,-7.4946785290623605
881,pots,881,-7.497355906833077
882,vegetable,882,-7.497355906833077
883,curtain,883,-7.500040472203747
884,cage,884,-7.500040472203747
885,pond,885,-7.500040472203747
886,messy,886,-7.502732263869458
887,sale,887,-7.508137682436367
888,wide,888,-7.510851388307962
889,rider,889,-7.510851388307962
890,type,890,-7.510851388307962
891,says,891,-7.510851388307962
892,roof,892,-7.519036972894401
893,pie,893,-7.524531492212041
894,himself,894,-7.527290114651121
895,pasta,895,-7.527290114651121
896,narrow,896,-7.530056368144011
897,transit,897,-7.530056368144011
898,urban,898,-7.532830295026738
899,picnic,899,-7.535611937988614
900,veggies,900,-7.535611937988614
901,towels,901,-7.538401340076193
902,toilets,902,-7.538401340076193
903,overhead,903,-7.544003595624863
904,sea,904,-7.544003595624863
905,fashioned,905,-7.546816537001478
906,bite,906,-7.546816537001478
907,fighter,907,-7.546816537001478
908,chips,908,-7.546816537001478
909,tour,909,-7.552466269543595
910,fancy,910,-7.555303150878796
911,bottom,911,-7.561001171993434
912,antique,912,-7.561001171993434
913,ear,913,-7.561001171993434
914,loaded,914,-7.563862404274467
915,toys,915,-7.563862404274467
916,device,916,-7.563862404274467
917,walkway,917,-7.566731846702419
918,action,918,-7.566731846702419
919,hold,919,-7.5696095465300335
920,reads,920,-7.5696095465300335
921,signal,921,-7.5696095465300335
922,pepperoni,922,-7.5696095465300335
923,sides,923,-7.572495551419168
924,gets,924,-7.572495551419168
925,gold,925,-7.5753899094455335
926,plain,926,-7.578292669103494
927,colors,927,-7.578292669103494
928,doorway,928,-7.584123589414288
929,smoke,929,-7.584123589414288
930,petting,930,-7.584123589414288
931,shade,931,-7.587051849193376
932,suits,932,-7.587051849193376
933,net,933,-7.589988708866686
934,giving,934,-7.592934219096442
935,photos,935,-7.595888430993874
936,object,936,-7.595888430993874
937,still,937,-7.595888430993874
938,short,938,-7.595888430993874
939,kinds,939,-7.595888430993874
940,rest,940,-7.598851396124532
941,wrapped,941,-7.6018231665136895
942,scooter,942,-7.6018231665136895
943,was,943,-7.604803794651826
944,cloth,944,-7.607793333500192
945,grill,945,-7.607793333500192
946,leash,946,-7.613799357560405
947,pastry,947,-7.613799357560405
948,baked,948,-7.613799357560405
949,clothing,949,-7.616815951099831
950,carrot,950,-7.619841672016367
951,beneath,951,-7.625920718092749
952,hole,952,-7.625920718092749
953,held,953,-7.632036945110185
954,leading,954,-7.632036945110185
955,structure,955,-7.632036945110185
956,commuter,956,-7.632036945110185
957,houses,957,-7.632036945110185
958,leather,958,-7.632036945110185
959,winter,959,-7.635109144147155
960,ties,960,-7.635109144147155
961,make,961,-7.638190810684563
962,do,962,-7.638190810684563
963,steam,963,-7.638190810684563
964,prepared,964,-7.641282003254236
965,blurry,965,-7.644382780932485
966,contains,966,-7.647493203346878
967,appears,967,-7.647493203346878
968,lies,968,-7.647493203346878
969,racing,969,-7.647493203346878
970,partially,970,-7.656882943696717
971,pier,971,-7.660032552599612
972,pants,972,-7.666361687651261
973,pedestrians,973,-7.669541340568639
974,vanity,974,-7.67273113593674
975,what,975,-7.67273113593674
976,ship,976,-7.67273113593674
977,decorative,977,-7.67273113593674
978,six,978,-7.67593113866741
979,features,979,-7.67593113866741
980,electric,980,-7.67593113866741
981,palm,981,-7.679141414297659
982,used,982,-7.6823620289977015
983,containers,983,-7.685593049579147
984,peppers,984,-7.685593049579147
985,officer,985,-7.688834543503319
986,opened,986,-7.692086578889695
987,rainy,987,-7.692086578889695
988,bow,988,-7.698622549869482
989,tomato,989,-7.698622549869482
990,apartment,990,-7.705201520967524
991,bunches,991,-7.705201520967524
992,farm,992,-7.705201520967524
993,use,993,-7.708507309102023
994,railing,994,-7.708507309102023
995,harbor,995,-7.708507309102023
996,streets,996,-7.708507309102023
997,residential,997,-7.7118240617280165
998,lettuce,998,-7.7118240617280165
999,island,999,-7.715151851820691
1000,hard,1000,-7.715151851820691
1001,sail,1001,-7.715151851820691
1002,model,1002,-7.718490753086206
1003,produce,1003,-7.721840839971488
1004,flight,1004,-7.721840839971488
1005,sheet,1005,-7.725202187674194
1006,outfit,1006,-7.728574872152832
1007,ripe,1007,-7.728574872152832
1008,papers,1008,-7.728574872152832
1009,waits,1009,-7.7319589701370735
1010,stack,1010,-7.7319589701370735
1011,shopping,1011,-7.7353545591382105
1012,includes,1012,-7.738761717459825
1013,beans,1013,-7.738761717459825
1014,soda,1014,-7.738761717459825
1015,deck,1015,-7.742180524208612
1016,foreground,1016,-7.7456110593054
1017,tiny,1017,-7.749053403496372
1018,lid,1018,-7.752507638364461
1019,hats,1019,-7.752507638364461
1020,ladies,1020,-7.755973846340947
1021,cap,1021,-7.755973846340947
1022,smart,1022,-7.755973846340947
1023,garage,1023,-7.759452110717271
1024,these,1024,-7.759452110717271
1025,tooth,1025,-7.7629425156570395
1026,tow,1026,-7.7629425156570395
1027,sheets,1027,-7.7629425156570395
1028,upside,1028,-7.766445146208243
1029,nose,1029,-7.766445146208243
1030,barn,1030,-7.766445146208243
1031,brightly,1031,-7.7699600883156865
1032,makes,1032,-7.7699600883156865
1033,here,1033,-7.7699600883156865
1034,happy,1034,-7.7699600883156865
1035,ketchup,1035,-7.7699600883156865
1036,noodles,1036,-7.773487428833656
1037,remotes,1037,-7.773487428833656
1038,directions,1038,-7.773487428833656
1039,..,1039,-7.77702725553878
1040,snowboards,1040,-7.77702725553878
1041,rural,1041,-7.77702725553878
1042,sliding,1042,-7.7805796571431465
1043,i,1043,-7.7805796571431465
1044,heads,1044,-7.7805796571431465
1045,displaying,1045,-7.784144723307643
1046,lift,1046,-7.784144723307643
1047,bacon,1047,-7.784144723307643
1048,part,1048,-7.784144723307643
1049,bush,1049,-7.7877225446555265
1050,personal,1050,-7.791313212786255
1051,propeller,1051,-7.791313212786255
1052,sized,1052,-7.794916820289554
1053,parade,1053,-7.794916820289554
1054,doll,1054,-7.794916820289554
1055,gas,1055,-7.794916820289554
1056,pavement,1056,-7.794916820289554
1057,patio,1057,-7.794916820289554
1058,mound,1058,-7.794916820289554
1059,alongside,1059,-7.798533460759742
1060,uniforms,1060,-7.798533460759742
1061,writing,1061,-7.802163228810322
1062,close-up,1062,-7.802163228810322
1063,persons,1063,-7.802163228810322
1064,vest,1064,-7.802163228810322
1065,stuff,1065,-7.805806220088822
1066,trays,1066,-7.805806220088822
1067,branches,1067,-7.805806220088822
1068,enclosed,1068,-7.809462531291933
1069,mug,1069,-7.809462531291933
1070,log,1070,-7.809462531291933
1071,aircraft,1071,-7.809462531291933
1072,touching,1072,-7.809462531291933
1073,but,1073,-7.813132260180895
1074,course,1074,-7.813132260180895
1075,rests,1075,-7.816815505597193
1076,platter,1076,-7.816815505597193
1077,goats,1077,-7.816815505597193
1078,pipe,1078,-7.820512367478518
1079,turned,1079,-7.820512367478518
1080,flags,1080,-7.820512367478518
1081,lines,1081,-7.824222946875054
1082,meters,1082,-7.824222946875054
1083,loading,1083,-7.824222946875054
1084,laid,1084,-7.827947345966036
1085,deep,1085,-7.827947345966036
1086,throws,1086,-7.827947345966036
1087,fun,1087,-7.827947345966036
1088,juice,1088,-7.827947345966036
1089,purse,1089,-7.831685668076643
1090,costume,1090,-7.831685668076643
1091,utensils,1091,-7.831685668076643
1092,airliner,1092,-7.831685668076643
1093,sausage,1093,-7.831685668076643
1094,carpet,1094,-7.8354380176951945
1095,smile,1095,-7.8354380176951945
1096,dresser,1096,-7.8354380176951945
1097,ducks,1097,-7.8354380176951945
1098,smaller,1098,-7.83920450049067
1099,jets,1099,-7.83920450049067
1100,pans,1100,-7.842985223330576
1101,frosting,1101,-7.842985223330576
1102,kicking,1102,-7.842985223330576
1103,tent,1103,-7.846780294299128
1104,itself,1104,-7.846780294299128
1105,sort,1105,-7.846780294299128
1106,disc,1106,-7.846780294299128
1107,approaching,1107,-7.850589822715795
1108,candle,1108,-7.854413919154199
1109,pick,1109,-7.854413919154199
1110,riders,1110,-7.858252695461365
1111,color,1111,-7.858252695461365
1112,attempting,1112,-7.858252695461365
1113,cover,1113,-7.858252695461365
1114,tea,1114,-7.8621062647773545
1115,relaxing,1115,-7.869858241581673
1116,roll,1116,-7.869858241581673
1117,sailing,1117,-7.869858241581673
1118,sill,1118,-7.8737568819973305
1119,growing,1119,-7.8737568819973305
1120,chef,1120,-7.877670781318466
1121,uses,1121,-7.877670781318466
1122,greens,1122,-7.881600059458357
1123,mustard,1123,-7.881600059458357
1124,goes,1124,-7.885544837749373
1125,fake,1125,-7.885544837749373
1126,beige,1126,-7.885544837749373
1127,cones,1127,-7.885544837749373
1128,shoe,1128,-7.885544837749373
1129,leans,1129,-7.889505238965469
1130,museum,1130,-7.889505238965469
1131,missing,1131,-7.897473408614646
1132,pickup,1132,-7.9014814300121845
1133,indoor,1133,-7.90550558031191
1134,rows,1134,-7.90550558031191
1135,hangs,1135,-7.909545989848915
1136,decorations,1136,-7.909545989848915
1137,collection,1137,-7.909545989848915
1138,ornate,1138,-7.909545989848915
1139,roadway,1139,-7.909545989848915
1140,mushrooms,1140,-7.909545989848915
1141,written,1141,-7.91360279054453
1142,egg,1142,-7.91360279054453
1143,runs,1143,-7.91360279054453
1144,power,1144,-7.917676115932165
1145,elderly,1145,-7.917676115932165
1146,terminal,1146,-7.917676115932165
1147,fried,1147,-7.917676115932165
1148,sweater,1148,-7.921766101183691
1149,american,1149,-7.921766101183691
1150,telephone,1150,-7.9258728831363445
1151,lamps,1151,-7.9258728831363445
1152,milk,1152,-7.9258728831363445
1153,curtains,1153,-7.929996600320207
1154,falling,1154,-7.929996600320207
1155,rolling,1155,-7.929996600320207
1156,passes,1156,-7.934137392986237
1157,beverage,1157,-7.934137392986237
1158,performs,1158,-7.934137392986237
1159,bull,1159,-7.934137392986237
1160,crosswalk,1160,-7.938295403134902
1161,pulls,1161,-7.938295403134902
1162,packed,1162,-7.938295403134902
1163,jetliner,1163,-7.938295403134902
1164,shirtless,1164,-7.942470774545383
1165,spectators,1165,-7.942470774545383
1166,stunt,1166,-7.942470774545383
1167,sticks,1167,-7.946663652805418
1168,only,1168,-7.950874185341762
1169,toothbrushes,1169,-7.950874185341762
1170,built,1170,-7.950874185341762
1171,posted,1171,-7.950874185341762
1172,siting,1172,-7.950874185341762
1173,practicing,1173,-7.950874185341762
1174,formation,1174,-7.950874185341762
1175,wheels,1175,-7.950874185341762
1176,mitt,1176,-7.950874185341762
1177,neatly,1177,-7.955102521451282
1178,wind,1178,-7.955102521451282
1179,rope,1179,-7.955102521451282
1180,sports,1180,-7.967895872911193
1181,rear,1181,-7.967895872911193
1182,roses,1182,-7.967895872911193
1183,baskets,1183,-7.972196954810583
1184,electronics,1184,-7.972196954810583
1185,steep,1185,-7.972196954810583
1186,piled,1186,-7.972196954810583
1187,locomotive,1187,-7.972196954810583
1188,wagon,1188,-7.976516615955099
1189,wetsuit,1189,-7.976516615955099
1190,balls,1190,-7.980855017553697
1191,ingredients,1191,-7.985212322922653
1192,paved,1192,-7.985212322922653
1193,how,1193,-7.985212322922653
1194,landscape,1194,-7.985212322922653
1195,urinals,1195,-7.989588697522452
1196,bending,1196,-7.989588697522452
1197,wheel,1197,-7.989588697522452
1198,toast,1198,-7.989588697522452
1199,good,1199,-7.99398430899549
1200,2,1200,-7.99398430899549
1201,tank,1201,-7.99398430899549
1202,hotdogs,1202,-7.99398430899549
1203,guitar,1203,-7.99398430899549
1204,fluffy,1204,-7.9983993272046074
1205,semi,1205,-7.9983993272046074
1206,stadium,1206,-7.9983993272046074
1207,skateboarders,1207,-8.002833924272473
1208,without,1208,-8.007288274621853
1209,pedestrian,1209,-8.007288274621853
1210,curled,1210,-8.007288274621853
1211,flown,1211,-8.007288274621853
1212,if,1212,-8.011762555016775
1213,glazed,1213,-8.011762555016775
1214,wires,1214,-8.016256944604613
1215,talks,1215,-8.016256944604613
1216,frame,1216,-8.016256944604613
1217,tops,1217,-8.02077162495914
1218,faces,1218,-8.02077162495914
1219,supplies,1219,-8.02530678012453
1220,workers,1220,-8.02530678012453
1221,block,1221,-8.02530678012453
1222,bucket,1222,-8.02530678012453
1223,art,1223,-8.02530678012453
1224,stick,1224,-8.02530678012453
1225,waters,1225,-8.02530678012453
1226,travels,1226,-8.02530678012453
1227,pitching,1227,-8.02530678012453
1228,tiles,1228,-8.029862596660392
1229,paint,1229,-8.029862596660392
1230,sculpture,1230,-8.029862596660392
1231,bride,1231,-8.029862596660392
1232,puppy,1232,-8.029862596660392
1233,pass,1233,-8.034439263687803
1234,we,1234,-8.034439263687803
1235,blankets,1235,-8.034439263687803
1236,dead,1236,-8.034439263687803
1237,jeans,1237,-8.039036972936433
1238,mirrors,1238,-8.039036972936433
1239,leg,1239,-8.039036972936433
1240,hits,1240,-8.043655918792728
1241,potted,1241,-8.043655918792728
1242,toaster,1242,-8.04829629834923
1243,garbage,1243,-8.04829629834923
1244,officers,1244,-8.04829629834923
1245,homemade,1245,-8.052958311455042
1246,stream,1246,-8.052958311455042
1247,downhill,1247,-8.052958311455042
1248,bunk,1248,-8.052958311455042
1249,pouring,1249,-8.057642160767468
1250,snowboarders,1250,-8.057642160767468
1251,sprinkles,1251,-8.057642160767468
1252,freezer,1252,-8.06234805180488
1253,direction,1253,-8.06234805180488
1254,frosted,1254,-8.06234805180488
1255,motion,1255,-8.06234805180488
1256,images,1256,-8.067076193000826
1257,floral,1257,-8.067076193000826
1258,shoulder,1258,-8.067076193000826
1259,tongue,1259,-8.071826795759424
1260,stuck,1260,-8.076600074512081
1261,paddle,1261,-8.076600074512081
1262,neon,1262,-8.076600074512081
1263,cargo,1263,-8.076600074512081
1264,gather,1264,-8.081396246775576
1265,london,1265,-8.081396246775576
1266,so,1266,-8.081396246775576
1267,tail,1267,-8.081396246775576
1268,item,1268,-8.086215533211524
1269,cupcakes,1269,-8.086215533211524
1270,selling,1270,-8.086215533211524
1271,fallen,1271,-8.086215533211524
1272,slopes,1272,-8.091058157687312
1273,chain,1273,-8.095924347338485
1274,surrounding,1274,-8.095924347338485
1275,speed,1275,-8.095924347338485
1276,strawberries,1276,-8.095924347338485
1277,competition,1277,-8.095924347338485
1278,pictured,1278,-8.100814332632677
1279,opposite,1279,-8.100814332632677
1280,rolls,1280,-8.100814332632677
1281,habitat,1281,-8.100814332632677
1282,desserts,1282,-8.105728347435106
1283,climbing,1283,-8.110666629075688
1284,gathering,1284,-8.115629418417818
1285,bank,1285,-8.115629418417818
1286,string,1286,-8.115629418417818
1287,spread,1287,-8.120616959928856
1288,great,1288,-8.120616959928856
1289,life,1289,-8.120616959928856
1290,pushing,1290,-8.120616959928856
1291,flip,1291,-8.120616959928856
1292,eye,1292,-8.1256295017524
1293,straw,1293,-8.1256295017524
1294,goat,1294,-8.1256295017524
1295,selfie,1295,-8.130667295782358
1296,asleep,1296,-8.130667295782358
1297,holder,1297,-8.130667295782358
1298,fast,1298,-8.130667295782358
1299,put,1299,-8.130667295782358
1300,range,1300,-8.130667295782358
1301,laughing,1301,-8.130667295782358
1302,blowing,1302,-8.130667295782358
1303,horseback,1303,-8.130667295782358
1304,moves,1304,-8.130667295782358
1305,groom,1305,-8.135730597738904
1306,bare,1306,-8.135730597738904
1307,mixed,1307,-8.135730597738904
1308,icing,1308,-8.135730597738904
1309,shallow,1309,-8.140819667246376
1310,counters,1310,-8.145934767913147
1311,basketball,1311,-8.145934767913147
1312,shiny,1312,-8.145934767913147
1313,tools,1313,-8.145934767913147
1314,objects,1314,-8.151076167413565
1315,microphone,1315,-8.151076167413565
1316,beef,1316,-8.156244137572008
1317,entrance,1317,-8.161438954449112
1318,you,1318,-8.161438954449112
1319,marble,1319,-8.166660898430264
1320,wait,1320,-8.166660898430264
1321,whole,1321,-8.166660898430264
1322,patch,1322,-8.166660898430264
1323,olives,1323,-8.166660898430264
